NAME,DATE,PRCP,SNWD,TAVG,TMAX,TMIN
"PARIS MONTSOURIS, FR",12/9/1985,,,47,50,46
"PARIS MONTSOURIS, FR",12/10/1985,,,38,48,36
"PARIS MONTSOURIS, FR",12/14/1985,,,47,51,39
"PARIS MONTSOURIS, FR",12/15/1985,,,51,52,49
"PARIS MONTSOURIS, FR",12/16/1985,,,47,52,45
"PARIS MONTSOURIS, FR",12/17/1985,,,45,47,
"PARIS MONTSOURIS, FR",12/19/1985,,,45,50,41
"PARIS MONTSOURIS, FR",12/22/1985,,,42,50,
"PARIS MONTSOURIS, FR",12/24/1985,,,44,48,42
"PARIS MONTSOURIS, FR",12/25/1985,,,49,53,45
"PARIS MONTSOURIS, FR",12/26/1985,,,49,53,47
"PARIS MONTSOURIS, FR",12/27/1985,,,39,51,
"PARIS MONTSOURIS, FR",12/28/1985,,,35,42,34
"PARIS MONTSOURIS, FR",12/30/1985,,,31,38,26
"PARIS MONTSOURIS, FR",1/1/1986,,,30,31,21
"PARIS MONTSOURIS, FR",1/3/1986,,,43,47,42
"PARIS MONTSOURIS, FR",1/5/1986,,,38,42,34
"PARIS MONTSOURIS, FR",1/7/1986,,,34,43,30
"PARIS MONTSOURIS, FR",1/9/1986,,,39,46,38
"PARIS MONTSOURIS, FR",1/11/1986,,,47,49,
"PARIS MONTSOURIS, FR",1/12/1986,,,43,49,39
"PARIS MONTSOURIS, FR",1/15/1986,,,45,51,42
"PARIS MONTSOURIS, FR",1/18/1986,,,44,49,38
"PARIS MONTSOURIS, FR",1/19/1986,,,52,54,
"PARIS MONTSOURIS, FR",1/20/1986,,,45,51,
"PARIS MONTSOURIS, FR",1/21/1986,,,45,51,39
"PARIS MONTSOURIS, FR",1/22/1986,,,42,49,
"PARIS MONTSOURIS, FR",1/23/1986,,,51,53,45
"PARIS MONTSOURIS, FR",1/24/1986,,,40,53,37
"PARIS MONTSOURIS, FR",1/25/1986,,,38,42,
"PARIS MONTSOURIS, FR",1/27/1986,,,32,39,28
"PARIS MONTSOURIS, FR",1/28/1986,,,37,,34
"PARIS MONTSOURIS, FR",1/29/1986,,,38,,32
"PARIS MONTSOURIS, FR",1/30/1986,,,41,43,39
"PARIS MONTSOURIS, FR",1/31/1986,,,34,43,32
"PARIS MONTSOURIS, FR",2/1/1986,,,35,37,34
"PARIS MONTSOURIS, FR",2/2/1986,,,36,40,33
"PARIS MONTSOURIS, FR",2/3/1986,,,39,41,
"PARIS MONTSOURIS, FR",2/4/1986,,,37,42,34
"PARIS MONTSOURIS, FR",2/6/1986,,,32,38,27
"PARIS MONTSOURIS, FR",2/8/1986,,,24,33,
"PARIS MONTSOURIS, FR",2/9/1986,,,23,29,
"PARIS MONTSOURIS, FR",2/11/1986,,,31,33,26
"PARIS MONTSOURIS, FR",2/12/1986,,,29,36,25
"PARIS MONTSOURIS, FR",2/13/1986,,,31,38,24
"PARIS MONTSOURIS, FR",2/14/1986,,,27,40,
"PARIS MONTSOURIS, FR",2/15/1986,,,33,38,26
"PARIS MONTSOURIS, FR",2/17/1986,,,34,44,33
"PARIS MONTSOURIS, FR",2/18/1986,,,30,36,
"PARIS MONTSOURIS, FR",2/19/1986,,,30,35,24
"PARIS MONTSOURIS, FR",2/20/1986,,,28,34,27
"PARIS MONTSOURIS, FR",2/22/1986,,,26,31,20
"PARIS MONTSOURIS, FR",2/26/1986,,,25,36,
"PARIS MONTSOURIS, FR",2/27/1986,,,26,32,21
"PARIS MONTSOURIS, FR",2/28/1986,,,29,32,27
"PARIS MONTSOURIS, FR",3/1/1986,,,38,43,31
"PARIS MONTSOURIS, FR",3/2/1986,,,32,43,27
"PARIS MONTSOURIS, FR",3/3/1986,,,30,37,25
"PARIS MONTSOURIS, FR",3/7/1986,,,43,50,37
"PARIS MONTSOURIS, FR",3/8/1986,,,40,49,34
"PARIS MONTSOURIS, FR",3/9/1986,,,40,49,33
"PARIS MONTSOURIS, FR",3/10/1986,,,43,54,31
"PARIS MONTSOURIS, FR",3/14/1986,,,45,54,35
"PARIS MONTSOURIS, FR",3/15/1986,,,46,57,35
"PARIS MONTSOURIS, FR",3/16/1986,,,49,60,38
"PARIS MONTSOURIS, FR",3/17/1986,,,50,60,44
"PARIS MONTSOURIS, FR",3/19/1986,,,50,64,49
"PARIS MONTSOURIS, FR",3/20/1986,,,41,54,36
"PARIS MONTSOURIS, FR",3/21/1986,,,45,50,39
"PARIS MONTSOURIS, FR",3/22/1986,,,44,51,38
"PARIS MONTSOURIS, FR",3/23/1986,,,52,54,45
"PARIS MONTSOURIS, FR",3/24/1986,,,50,56,41
"PARIS MONTSOURIS, FR",3/25/1986,,,41,56,36
"PARIS MONTSOURIS, FR",3/26/1986,,,45,52,39
"PARIS MONTSOURIS, FR",3/27/1986,,,54,59,45
"PARIS MONTSOURIS, FR",3/31/1986,,,52,57,
"PARIS MONTSOURIS, FR",4/1/1986,,,48,57,40
"PARIS MONTSOURIS, FR",4/4/1986,0.01,,42,51,37
"PARIS MONTSOURIS, FR",4/6/1986,,,41,47,34
"PARIS MONTSOURIS, FR",4/7/1986,,,43,48,37
"PARIS MONTSOURIS, FR",4/8/1986,,,43,49,37
"PARIS MONTSOURIS, FR",4/9/1986,,,40,48,
"PARIS MONTSOURIS, FR",4/11/1986,0.01,,35,49,31
"PARIS MONTSOURIS, FR",4/12/1986,0,,33,39,29
"PARIS MONTSOURIS, FR",4/15/1986,,,47,53,43
"PARIS MONTSOURIS, FR",4/16/1986,,,49,54,43
"PARIS MONTSOURIS, FR",4/17/1986,,,49,,43
"PARIS MONTSOURIS, FR",4/18/1986,,,42,55,40
"PARIS MONTSOURIS, FR",4/19/1986,,,45,51,40
"PARIS MONTSOURIS, FR",4/22/1986,,,50,58,40
"PARIS MONTSOURIS, FR",4/23/1986,,,53,63,40
"PARIS MONTSOURIS, FR",4/24/1986,,,54,63,47
"PARIS MONTSOURIS, FR",4/25/1986,,,58,64,46
"PARIS MONTSOURIS, FR",4/26/1986,,,53,64,47
"PARIS MONTSOURIS, FR",4/28/1986,0.01,,54,61,45
"PARIS MONTSOURIS, FR",5/1/1986,,,60,71,45
"PARIS MONTSOURIS, FR",5/2/1986,,,68,79,54
"PARIS MONTSOURIS, FR",5/3/1986,,,52,79,
"PARIS MONTSOURIS, FR",5/6/1986,,,60,67,50
"PARIS MONTSOURIS, FR",5/8/1986,,,54,61,45
"PARIS MONTSOURIS, FR",5/9/1986,,,57,63,51
"PARIS MONTSOURIS, FR",5/11/1986,0.01,,59,67,51
"PARIS MONTSOURIS, FR",5/12/1986,0,,67,77,51
"PARIS MONTSOURIS, FR",5/14/1986,,,57,66,48
"PARIS MONTSOURIS, FR",5/15/1986,,,54,63,
"PARIS MONTSOURIS, FR",5/16/1986,,,57,61,46
"PARIS MONTSOURIS, FR",5/18/1986,,,64,69,61
"PARIS MONTSOURIS, FR",5/19/1986,,,63,71,56
"PARIS MONTSOURIS, FR",5/21/1986,,,62,79,55
"PARIS MONTSOURIS, FR",5/22/1986,,,63,70,55
"PARIS MONTSOURIS, FR",5/23/1986,,,68,73,57
"PARIS MONTSOURIS, FR",5/24/1986,0.12,,58,73,50
"PARIS MONTSOURIS, FR",5/25/1986,0,,66,74,47
"PARIS MONTSOURIS, FR",5/26/1986,,,70,78,54
"PARIS MONTSOURIS, FR",5/27/1986,,,67,79,55
"PARIS MONTSOURIS, FR",5/28/1986,,,55,73,47
"PARIS MONTSOURIS, FR",5/29/1986,0.01,,54,62,47
"PARIS MONTSOURIS, FR",5/30/1986,0.01,,54,62,46
"PARIS MONTSOURIS, FR",5/31/1986,0.04,,57,61,46
"PARIS MONTSOURIS, FR",6/1/1986,0,,58,63,53
"PARIS MONTSOURIS, FR",6/2/1986,0,,62,67,57
"PARIS MONTSOURIS, FR",6/3/1986,0.02,,65,69,56
"PARIS MONTSOURIS, FR",6/5/1986,0.02,,54,61,48
"PARIS MONTSOURIS, FR",6/6/1986,0.01,,51,61,47
"PARIS MONTSOURIS, FR",6/7/1986,0.08,,57,63,48
"PARIS MONTSOURIS, FR",6/9/1986,,,68,77,50
"PARIS MONTSOURIS, FR",6/10/1986,,,69,78,57
"PARIS MONTSOURIS, FR",6/11/1986,,,56,78,55
"PARIS MONTSOURIS, FR",6/12/1986,0.31,,57,63,48
"PARIS MONTSOURIS, FR",6/13/1986,0,,64,72,51
"PARIS MONTSOURIS, FR",6/14/1986,,,69,77,56
"PARIS MONTSOURIS, FR",6/15/1986,,,73,78,65
"PARIS MONTSOURIS, FR",6/16/1986,0,,77,84,63
"PARIS MONTSOURIS, FR",6/17/1986,,,74,85,66
"PARIS MONTSOURIS, FR",6/18/1986,0.2,,66,83,56
"PARIS MONTSOURIS, FR",6/19/1986,0,,72,81,58
"PARIS MONTSOURIS, FR",6/20/1986,,,79,87,67
"PARIS MONTSOURIS, FR",6/21/1986,,,80,87,67
"PARIS MONTSOURIS, FR",6/22/1986,,,68,87,61
"PARIS MONTSOURIS, FR",6/23/1986,,,65,76,60
"PARIS MONTSOURIS, FR",6/24/1986,0.51,,64,76,55
"PARIS MONTSOURIS, FR",6/25/1986,0,,73,80,58
"PARIS MONTSOURIS, FR",6/27/1986,,,82,92,68
"PARIS MONTSOURIS, FR",6/29/1986,,,84,94,72
"PARIS MONTSOURIS, FR",6/30/1986,,,81,92,68
"PARIS MONTSOURIS, FR",7/1/1986,,,72,88,61
"PARIS MONTSOURIS, FR",7/2/1986,,,78,87,63
"PARIS MONTSOURIS, FR",7/3/1986,,,75,87,67
"PARIS MONTSOURIS, FR",7/4/1986,,,71,80,58
"PARIS MONTSOURIS, FR",7/5/1986,,,73,81,63
"PARIS MONTSOURIS, FR",7/7/1986,0.12,,62,67,57
"PARIS MONTSOURIS, FR",7/8/1986,0,,61,66,57
"PARIS MONTSOURIS, FR",7/9/1986,0.02,,62,70,54
"PARIS MONTSOURIS, FR",7/10/1986,0,,61,70,54
"PARIS MONTSOURIS, FR",7/11/1986,0.02,,65,69,58
"PARIS MONTSOURIS, FR",7/12/1986,0.01,,67,72,58
"PARIS MONTSOURIS, FR",7/13/1986,0,,64,72,55
"PARIS MONTSOURIS, FR",7/14/1986,,,67,75,55
"PARIS MONTSOURIS, FR",7/15/1986,,,72,79,63
"PARIS MONTSOURIS, FR",7/16/1986,,,78,85,63
"PARIS MONTSOURIS, FR",7/19/1986,,,64,71,53
"PARIS MONTSOURIS, FR",7/20/1986,,,68,75,54
"PARIS MONTSOURIS, FR",7/21/1986,,,69,77,63
"PARIS MONTSOURIS, FR",7/22/1986,,,69,77,59
"PARIS MONTSOURIS, FR",7/24/1986,,,63,73,53
"PARIS MONTSOURIS, FR",7/25/1986,,,63,71,55
"PARIS MONTSOURIS, FR",7/26/1986,,,69,76,61
"PARIS MONTSOURIS, FR",7/27/1986,,,73,80,61
"PARIS MONTSOURIS, FR",7/29/1986,,,72,86,66
"PARIS MONTSOURIS, FR",7/30/1986,,,71,81,56
"PARIS MONTSOURIS, FR",7/31/1986,,,68,82,62
"PARIS MONTSOURIS, FR",8/1/1986,,,69,78,58
"PARIS MONTSOURIS, FR",8/2/1986,,,72,81,63
"PARIS MONTSOURIS, FR",8/3/1986,,,80,94,60
"PARIS MONTSOURIS, FR",8/5/1986,,,65,75,53
"PARIS MONTSOURIS, FR",8/6/1986,,,72,83,55
"PARIS MONTSOURIS, FR",8/7/1986,,,64,84,58
"PARIS MONTSOURIS, FR",8/8/1986,,,63,71,55
"PARIS MONTSOURIS, FR",8/9/1986,,,70,81,57
"PARIS MONTSOURIS, FR",8/10/1986,,,74,84,58
"PARIS MONTSOURIS, FR",8/11/1986,0,,71,84,65
"PARIS MONTSOURIS, FR",8/13/1986,,,68,75,57
"PARIS MONTSOURIS, FR",8/14/1986,,,73,83,57
"PARIS MONTSOURIS, FR",8/15/1986,,,68,83,60
"PARIS MONTSOURIS, FR",8/16/1986,,,69,77,63
"PARIS MONTSOURIS, FR",8/17/1986,,,67,78,58
"PARIS MONTSOURIS, FR",8/18/1986,0.16,,67,78,59
"PARIS MONTSOURIS, FR",8/19/1986,0.24,,60,74,
"PARIS MONTSOURIS, FR",8/20/1986,0.02,,62,69,52
"PARIS MONTSOURIS, FR",8/22/1986,0.12,,64,71,59
"PARIS MONTSOURIS, FR",8/23/1986,0.67,,63,71,57
"PARIS MONTSOURIS, FR",8/24/1986,0.28,,60,68,56
"PARIS MONTSOURIS, FR",8/27/1986,,,58,63,54
"PARIS MONTSOURIS, FR",8/28/1986,0.04,,57,63,49
"PARIS MONTSOURIS, FR",8/29/1986,0.08,,56,63,48
"PARIS MONTSOURIS, FR",8/31/1986,0.01,,57,65,49
"PARIS MONTSOURIS, FR",9/1/1986,0.01,,59,68,47
"PARIS MONTSOURIS, FR",9/2/1986,0,,64,72,57
"PARIS MONTSOURIS, FR",9/3/1986,,,60,72,56
"PARIS MONTSOURIS, FR",9/6/1986,,,61,71,50
"PARIS MONTSOURIS, FR",9/7/1986,,,60,69,52
"PARIS MONTSOURIS, FR",9/8/1986,,,59,66,49
"PARIS MONTSOURIS, FR",9/9/1986,,,58,66,48
"PARIS MONTSOURIS, FR",9/10/1986,,,58,66,47
"PARIS MONTSOURIS, FR",9/12/1986,,,53,70,
"PARIS MONTSOURIS, FR",9/13/1986,,,56,63,51
"PARIS MONTSOURIS, FR",9/14/1986,,,66,70,59
"PARIS MONTSOURIS, FR",9/17/1986,0.75,,51,61,49
"PARIS MONTSOURIS, FR",9/18/1986,0.04,,54,60,48
"PARIS MONTSOURIS, FR",9/19/1986,0,,55,64,46
"PARIS MONTSOURIS, FR",9/20/1986,,,56,,46
"PARIS MONTSOURIS, FR",9/21/1986,,,58,68,46
"PARIS MONTSOURIS, FR",9/22/1986,,,55,68,48
"PARIS MONTSOURIS, FR",9/23/1986,,,56,62,47
"PARIS MONTSOURIS, FR",9/24/1986,,,58,63,53
"PARIS MONTSOURIS, FR",9/25/1986,0.28,,57,63,53
"PARIS MONTSOURIS, FR",9/27/1986,,,57,65,47
"PARIS MONTSOURIS, FR",9/28/1986,,,58,65,51
"PARIS MONTSOURIS, FR",9/29/1986,,,57,65,51
"PARIS MONTSOURIS, FR",9/30/1986,,,61,70,52
"PARIS MONTSOURIS, FR",10/1/1986,,,63,76,52
"PARIS MONTSOURIS, FR",10/2/1986,,,67,78,55
"PARIS MONTSOURIS, FR",10/4/1986,,,66,78,55
"PARIS MONTSOURIS, FR",10/5/1986,,,65,78,59
"PARIS MONTSOURIS, FR",10/6/1986,,,61,69,56
"PARIS MONTSOURIS, FR",10/8/1986,,,63,70,54
"PARIS MONTSOURIS, FR",10/9/1986,,,64,71,56
"PARIS MONTSOURIS, FR",10/10/1986,,,62,71,51
"PARIS MONTSOURIS, FR",10/11/1986,,,62,71,54
"PARIS MONTSOURIS, FR",10/12/1986,,,59,68,52
"PARIS MONTSOURIS, FR",10/13/1986,,,59,,51
"PARIS MONTSOURIS, FR",10/14/1986,,,65,70,58
"PARIS MONTSOURIS, FR",10/15/1986,,,63,70,55
"PARIS MONTSOURIS, FR",10/18/1986,,,58,64,55
"PARIS MONTSOURIS, FR",10/20/1986,,,57,60,50
"PARIS MONTSOURIS, FR",10/23/1986,,,49,63,47
"PARIS MONTSOURIS, FR",10/24/1986,,,47,56,40
"PARIS MONTSOURIS, FR",10/25/1986,,,51,54,48
"PARIS MONTSOURIS, FR",10/26/1986,0.2,,50,54,45
"PARIS MONTSOURIS, FR",10/27/1986,0,,48,54,42
"PARIS MONTSOURIS, FR",10/28/1986,,,55,59,50
"PARIS MONTSOURIS, FR",10/29/1986,,,53,59,
"PARIS MONTSOURIS, FR",10/30/1986,,,49,57,42
"PARIS MONTSOURIS, FR",10/31/1986,,,53,57,50
"PARIS MONTSOURIS, FR",11/1/1986,0.16,,57,60,54
"PARIS MONTSOURIS, FR",11/2/1986,0,,48,60,46
"PARIS MONTSOURIS, FR",11/4/1986,,,45,50,43
"PARIS MONTSOURIS, FR",11/5/1986,,,43,49,38
"PARIS MONTSOURIS, FR",11/7/1986,,,51,56,47
"PARIS MONTSOURIS, FR",11/8/1986,,,49,56,46
"PARIS MONTSOURIS, FR",11/9/1986,,,41,51,35
"PARIS MONTSOURIS, FR",11/10/1986,,,52,61,40
"PARIS MONTSOURIS, FR",11/11/1986,,,55,63,46
"PARIS MONTSOURIS, FR",11/12/1986,,,54,63,52
"PARIS MONTSOURIS, FR",11/14/1986,,,54,63,47
"PARIS MONTSOURIS, FR",11/15/1986,,,53,63,
"PARIS MONTSOURIS, FR",11/16/1986,0.08,,50,55,46
"PARIS MONTSOURIS, FR",11/17/1986,0,,51,55,49
"PARIS MONTSOURIS, FR",11/18/1986,,,48,55,41
"PARIS MONTSOURIS, FR",11/19/1986,,,52,54,51
"PARIS MONTSOURIS, FR",11/20/1986,0.2,,49,54,
"PARIS MONTSOURIS, FR",11/21/1986,0,,48,52,40
"PARIS MONTSOURIS, FR",11/22/1986,0.2,,53,56,45
"PARIS MONTSOURIS, FR",11/23/1986,0,,44,56,41
"PARIS MONTSOURIS, FR",11/25/1986,0.08,,53,54,52
"PARIS MONTSOURIS, FR",11/26/1986,0,,51,54,
"PARIS MONTSOURIS, FR",11/27/1986,0.04,,46,53,40
"PARIS MONTSOURIS, FR",11/29/1986,,,39,47,35
"PARIS MONTSOURIS, FR",12/1/1986,,,36,39,34
"PARIS MONTSOURIS, FR",12/2/1986,,,44,48,35
"PARIS MONTSOURIS, FR",12/3/1986,,,41,49,34
"PARIS MONTSOURIS, FR",12/4/1986,,,46,53,39
"PARIS MONTSOURIS, FR",12/5/1986,,,46,55,39
"PARIS MONTSOURIS, FR",12/6/1986,0.28,,46,55,
"PARIS MONTSOURIS, FR",12/7/1986,,,46,,37
"PARIS MONTSOURIS, FR",12/8/1986,,,53,56,
"PARIS MONTSOURIS, FR",12/9/1986,,,46,56,
"PARIS MONTSOURIS, FR",12/10/1986,0,,42,50,
"PARIS MONTSOURIS, FR",12/11/1986,0,,41,46,
"PARIS MONTSOURIS, FR",12/12/1986,0.08,,43,45,41
"PARIS MONTSOURIS, FR",12/13/1986,0.02,,44,50,38
"PARIS MONTSOURIS, FR",12/14/1986,0.16,,40,50,35
"PARIS MONTSOURIS, FR",12/15/1986,0.01,,39,,34
"PARIS MONTSOURIS, FR",12/16/1986,0,,44,49,41
"PARIS MONTSOURIS, FR",12/17/1986,,,44,47,41
"PARIS MONTSOURIS, FR",12/20/1986,0.24,,42,44,37
"PARIS MONTSOURIS, FR",12/21/1986,0.04,,38,45,
"PARIS MONTSOURIS, FR",12/22/1986,0,,38,,
"PARIS MONTSOURIS, FR",12/23/1986,0.04,,39,,35
"PARIS MONTSOURIS, FR",12/24/1986,0,,38,41,35
"PARIS MONTSOURIS, FR",12/25/1986,0,,41,,37
"PARIS MONTSOURIS, FR",12/26/1986,0.59,,43,47,41
"PARIS MONTSOURIS, FR",12/27/1986,0.02,,42,45,
"PARIS MONTSOURIS, FR",12/28/1986,0,,46,,42
"PARIS MONTSOURIS, FR",12/29/1986,,,52,,49
"PARIS MONTSOURIS, FR",12/30/1986,,,49,54,48
"PARIS MONTSOURIS, FR",12/31/1986,,,51,52,48
"PARIS MONTSOURIS, FR",1/1/1987,0.2,,53,56,46
"PARIS MONTSOURIS, FR",1/2/1987,0.35,,45,56,
"PARIS MONTSOURIS, FR",1/3/1987,0.16,,33,47,
"PARIS MONTSOURIS, FR",1/4/1987,0,,35,37,32
"PARIS MONTSOURIS, FR",1/5/1987,0.08,,46,,34
"PARIS MONTSOURIS, FR",1/6/1987,0.01,,42,47,
"PARIS MONTSOURIS, FR",1/7/1987,0,,31,45,
"PARIS MONTSOURIS, FR",1/8/1987,,,34,35,
"PARIS MONTSOURIS, FR",1/9/1987,,,29,35,27
"PARIS MONTSOURIS, FR",1/10/1987,,,29,32,
"PARIS MONTSOURIS, FR",1/11/1987,0.04,,20,32,
"PARIS MONTSOURIS, FR",1/12/1987,0.01,,13,22,11
"PARIS MONTSOURIS, FR",1/13/1987,0,,16,20,11
"PARIS MONTSOURIS, FR",1/14/1987,0.16,,20,23,17
"PARIS MONTSOURIS, FR",1/15/1987,0,,13,23,12
"PARIS MONTSOURIS, FR",1/18/1987,,,24,26,21
"PARIS MONTSOURIS, FR",1/19/1987,,,23,25,23
"PARIS MONTSOURIS, FR",1/20/1987,,,29,33,23
"PARIS MONTSOURIS, FR",1/21/1987,,,28,33,27
"PARIS MONTSOURIS, FR",1/22/1987,0.01,,27,30,24
"PARIS MONTSOURIS, FR",1/23/1987,,,35,37,29
"PARIS MONTSOURIS, FR",1/24/1987,,,39,39,36
"PARIS MONTSOURIS, FR",1/25/1987,,,35,36,
"PARIS MONTSOURIS, FR",1/26/1987,,,33,35,
"PARIS MONTSOURIS, FR",1/27/1987,,,33,34,
"PARIS MONTSOURIS, FR",1/28/1987,,,33,37,30
"PARIS MONTSOURIS, FR",1/29/1987,,,34,39,30
"PARIS MONTSOURIS, FR",1/30/1987,,,28,35,
"PARIS MONTSOURIS, FR",1/31/1987,,,26,36,21
"PARIS MONTSOURIS, FR",2/1/1987,,,29,38,22
"PARIS MONTSOURIS, FR",2/2/1987,,,33,37,30
"PARIS MONTSOURIS, FR",2/3/1987,,,42,45,36
"PARIS MONTSOURIS, FR",2/4/1987,,,38,40,
"PARIS MONTSOURIS, FR",2/5/1987,,,36,39,34
"PARIS MONTSOURIS, FR",2/7/1987,0.2,,48,51,45
"PARIS MONTSOURIS, FR",2/8/1987,0,,50,54,
"PARIS MONTSOURIS, FR",2/10/1987,,,47,51,
"PARIS MONTSOURIS, FR",2/11/1987,,,40,43,36
"PARIS MONTSOURIS, FR",2/12/1987,0.16,,43,47,39
"PARIS MONTSOURIS, FR",2/13/1987,0,,37,40,35
"PARIS MONTSOURIS, FR",2/14/1987,0.04,,42,43,40
"PARIS MONTSOURIS, FR",2/15/1987,0.12,,39,39,38
"PARIS MONTSOURIS, FR",2/16/1987,0.04,,35,36,33
"PARIS MONTSOURIS, FR",2/17/1987,0,,34,36,32
"PARIS MONTSOURIS, FR",2/18/1987,0.16,1.2,31,33,29
"PARIS MONTSOURIS, FR",2/19/1987,0.02,1.2,31,32,29
"PARIS MONTSOURIS, FR",2/21/1987,,,31,32,30
"PARIS MONTSOURIS, FR",2/22/1987,0.01,0.4,35,38,31
"PARIS MONTSOURIS, FR",2/23/1987,0.02,,39,41,38
"PARIS MONTSOURIS, FR",2/24/1987,0,,34,41,29
"PARIS MONTSOURIS, FR",2/25/1987,,,38,44,29
"PARIS MONTSOURIS, FR",2/26/1987,0.04,,45,48,40
"PARIS MONTSOURIS, FR",2/27/1987,0,,54,57,48
"PARIS MONTSOURIS, FR",2/28/1987,0.02,,54,56,52
"PARIS MONTSOURIS, FR",3/1/1987,0.3,,52,54,50
"PARIS MONTSOURIS, FR",3/2/1987,0.03,,50,54,
"PARIS MONTSOURIS, FR",3/3/1987,,,31,,
"PARIS MONTSOURIS, FR",3/4/1987,,,32,34,29
"PARIS MONTSOURIS, FR",3/5/1987,,,36,38,33
"PARIS MONTSOURIS, FR",3/6/1987,,,39,45,33
"PARIS MONTSOURIS, FR",3/7/1987,,,39,44,34
"PARIS MONTSOURIS, FR",3/8/1987,,,39,41,
"PARIS MONTSOURIS, FR",3/9/1987,,,41,47,34
"PARIS MONTSOURIS, FR",3/10/1987,,,40,47,30
"PARIS MONTSOURIS, FR",3/11/1987,,,39,46,32
"PARIS MONTSOURIS, FR",3/12/1987,,,39,43,
"PARIS MONTSOURIS, FR",3/13/1987,,,36,41,30
"PARIS MONTSOURIS, FR",3/14/1987,0.01,,38,43,30
"PARIS MONTSOURIS, FR",3/15/1987,0,,39,45,30
"PARIS MONTSOURIS, FR",3/16/1987,0,,41,44,39
"PARIS MONTSOURIS, FR",3/17/1987,0.03,,44,48,36
"PARIS MONTSOURIS, FR",3/18/1987,0,,46,50,
"PARIS MONTSOURIS, FR",3/19/1987,0.08,,38,43,
"PARIS MONTSOURIS, FR",3/20/1987,0.04,,38,45,33
"PARIS MONTSOURIS, FR",3/21/1987,0.02,,41,47,34
"PARIS MONTSOURIS, FR",3/23/1987,0.01,,49,54,43
"PARIS MONTSOURIS, FR",3/24/1987,0.28,,52,56,50
"PARIS MONTSOURIS, FR",3/25/1987,0.16,,53,58,
"PARIS MONTSOURIS, FR",3/26/1987,0.2,,48,56,39
"PARIS MONTSOURIS, FR",3/28/1987,0.08,,47,55,45
"PARIS MONTSOURIS, FR",3/30/1987,0.08,,42,47,35
"PARIS MONTSOURIS, FR",3/31/1987,0.08,,45,47,
"PARIS MONTSOURIS, FR",4/1/1987,0.04,,48,54,41
"PARIS MONTSOURIS, FR",4/2/1987,0.28,,45,54,41
"PARIS MONTSOURIS, FR",4/3/1987,0,,51,57,43
"PARIS MONTSOURIS, FR",4/4/1987,0.35,,46,57,
"PARIS MONTSOURIS, FR",4/5/1987,0.08,,51,62,39
"PARIS MONTSOURIS, FR",4/6/1987,0.08,,57,64,
"PARIS MONTSOURIS, FR",4/7/1987,0,,58,64,
"PARIS MONTSOURIS, FR",4/8/1987,0.03,,55,64,45
"PARIS MONTSOURIS, FR",4/9/1987,0,,55,61,50
"PARIS MONTSOURIS, FR",4/11/1987,,,50,56,46
"PARIS MONTSOURIS, FR",4/12/1987,0.08,,45,54,41
"PARIS MONTSOURIS, FR",4/13/1987,0,,49,54,43
"PARIS MONTSOURIS, FR",4/14/1987,,,55,59,49
"PARIS MONTSOURIS, FR",4/15/1987,,,55,63,47
"PARIS MONTSOURIS, FR",4/18/1987,,,63,76,53
"PARIS MONTSOURIS, FR",4/19/1987,0.02,,64,70,56
"PARIS MONTSOURIS, FR",4/20/1987,0.03,,55,70,51
"PARIS MONTSOURIS, FR",4/21/1987,0,,52,60,43
"PARIS MONTSOURIS, FR",4/22/1987,,,58,66,46
"PARIS MONTSOURIS, FR",4/23/1987,,,63,74,48
"PARIS MONTSOURIS, FR",4/24/1987,,,68,78,54
"PARIS MONTSOURIS, FR",4/25/1987,,,63,78,58
"PARIS MONTSOURIS, FR",4/26/1987,,,61,69,55
"PARIS MONTSOURIS, FR",4/27/1987,,,65,73,54
"PARIS MONTSOURIS, FR",4/28/1987,,,68,79,54
"PARIS MONTSOURIS, FR",4/29/1987,,,69,79,61
"PARIS MONTSOURIS, FR",4/30/1987,,,62,77,57
"PARIS MONTSOURIS, FR",5/1/1987,0.04,,65,72,55
"PARIS MONTSOURIS, FR",5/2/1987,0,,56,72,
"PARIS MONTSOURIS, FR",5/3/1987,,,47,61,43
"PARIS MONTSOURIS, FR",5/5/1987,,,53,62,44
"PARIS MONTSOURIS, FR",5/6/1987,,,53,62,48
"PARIS MONTSOURIS, FR",5/8/1987,,,59,70,43
"PARIS MONTSOURIS, FR",5/9/1987,,,68,79,50
"PARIS MONTSOURIS, FR",5/10/1987,,,62,80,55
"PARIS MONTSOURIS, FR",5/11/1987,,,56,67,44
"PARIS MONTSOURIS, FR",5/13/1987,,,51,56,45
"PARIS MONTSOURIS, FR",5/14/1987,0.08,,48,57,41
"PARIS MONTSOURIS, FR",5/15/1987,0.31,,49,53,45
"PARIS MONTSOURIS, FR",5/16/1987,0.12,,51,56,40
"PARIS MONTSOURIS, FR",5/17/1987,0,,55,61,43
"PARIS MONTSOURIS, FR",5/18/1987,0.12,,50,61,48
"PARIS MONTSOURIS, FR",5/19/1987,0.51,,55,61,48
"PARIS MONTSOURIS, FR",5/20/1987,0.01,,51,61,45
"PARIS MONTSOURIS, FR",5/21/1987,0,,51,56,43
"PARIS MONTSOURIS, FR",5/22/1987,,,49,57,44
"PARIS MONTSOURIS, FR",5/23/1987,,,56,64,42
"PARIS MONTSOURIS, FR",5/24/1987,,,62,71,48
